鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071012,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,6180000,88685,坡道平面,35.75,1250000,NA,RPRSNLKKQHPFFBB78DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070504,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,6220000,91203,坡道平面,35.75,1150000,NA,RPSSNLKKQHPFFBB88DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070521,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,90.08,2,1,1,有,無,6150000,91024,坡道平面,34.6,1100000,NA,RPTSNLKKQHPFFBB98DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071024,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,6330000,89584,坡道平面,35.75,1350000,NA,RPUSNLKKQHPFFBB09DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071113,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,90.08,2,1,1,有,無,6350000,92030,坡道平面,35.75,1350000,NA,RPVSNLKKQHPFFBB56DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070916,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,6380000,90484,坡道平面,35.75,1350000,NA,RPWSNLKKQHPFFBB66DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071128,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,90.93,2,1,1,有,無,5080000,70554,升降機械,28.85,700000,NA,RPXSNLKKQHPFFBB76DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071110,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.83,2,1,1,有,無,5500000,79390,升降機械,28.85,500000,NA,RPOTNLKKQHPFFBB58DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070316,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.83,2,1,1,有,無,6160000,92011,坡道平面,35.75,1000000,NA,RPPTNLKKQHPFFBB68DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070930,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.83,2,1,1,有,無,5730000,83042,升降機械,28.85,500000,NA,RPQTNLKKQHPFFBB78DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070410,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.83,2,1,1,有,無,6320000,92190,坡道平面,35.75,1150000,NA,RPRTNLKKQHPFFBB88DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070701,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,90.93,2,1,1,有,無,5830000,82635,升降機械,28.85,700000,NA,RPSTNLKKQHPFFBB98DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070505,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.83,2,1,1,有,無,6360000,92903,坡道平面,35.75,1150000,NA,RPTTNLKKQHPFFBB09DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070523,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.83,2,1,1,有,無,6390000,93438,坡道平面,35.75,1150000,NA,RPUTNLKKQHPFFBB56DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070826,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,90.93,2,1,1,有,無,6530000,92968,坡道平面,35.75,1400000,NA,RPVTNLKKQHPFFBB66DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071014,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.83,2,1,1,有,無,6500000,93616,坡道平面,35.75,1250000,NA,RPWTNLKKQHPFFBB76DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070506,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.83,2,1,1,有,無,6350000,92725,坡道平面,35.75,1150000,NA,RPXTNLKKQHPFFBB86DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,18.23,商,NA,NA,1070715,土地1建物1車位1,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,NA,109.7,0,0,0,無,無,8730000,99797,坡道平面,35.75,1350000,NA,RPOUNLKKQHPFFBB68DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,15.63,商,NA,NA,1080520,土地1建物1車位1,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,NA,93.35,0,0,0,無,無,7450000,107639,坡道平面,35.75,1250000,NA,RPPUNLKKQHPFFBB78DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1080113,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,5880000,82893,升降機械,28.85,700000,NA,RPQUNLKKQHPFFBB88DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071104,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.83,2,1,1,有,無,5100000,73039,升降機械,28.85,500000,NA,RPRUNLKKQHPFFBB98DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070715,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.83,2,1,1,有,無,6380000,89693,坡道平面,35.75,1350000,NA,RPSUNLKKQHPFFBB09DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,18.23,商,NA,NA,1080328,土地1建物1車位1,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,NA,109.89,0,0,0,無,無,8850000,100486,坡道平面,35.75,1400000,NA,RPTUNLKKQHPFFBB56DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.62,商,NA,NA,1070427,土地1建物1車位1,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,NA,72.35,0,0,0,無,無,5890000,129508,坡道平面,35.75,1150000,NA,RPUUNLKKQHPFFBB66DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,13.22,商,NA,NA,1070427,土地1建物1車位1,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,NA,77.33,0,0,0,無,無,6230000,122174,坡道平面,35.75,1150000,NA,RPVUNLKKQHPFFBB76DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,15.03,商,NA,NA,1080505,土地1建物1車位1,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,NA,89.13,0,0,0,無,無,7260000,110716,坡道平面,35.75,1350000,NA,RPWUNLKKQHPFFBB86DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1080303,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.83,2,1,1,有,無,6600000,93681,升降機械,28.85,700000,NA,RPXUNLKKQHPFFBB96DB
暖暖區,房地(土地+建物)+車位,暖暖段暖暖小段451~480地號,39.74,住,NA,NA,1090407,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,179.5,3,2,2,有,無,12220000,71762,坡道平面,27.33,1300000,NA,RPUOMLTJPHPFFCC86DB
暖暖區,房地(土地+建物),暖暖段暖暖小段451~480地號,22.15,住,NA,NA,1090514,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,99.67,2,1,2,有,無,6760000,67824,NA,0.0,0,NA,RPWOMLTJPHPFFCC07DB
暖暖區,房地(土地+建物)+車位,暖暖段暖暖小段451~480地號,39.78,住,NA,NA,1090509,土地1建物1車位2,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,179.5,3,2,2,有,無,14050000,93319,坡道平面,54.66,2400000,NA,RPXOMLTJPHPFFCC17DB
暖暖區,房地(土地+建物)+車位,暖暖段暖暖小段451~480地號,28.98,住,NA,NA,1090323,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,127.7,3,2,2,有,無,10180000,89469,坡道平面,27.33,1200000,NA,RPOPMLTJPHPFFCC98DB
暖暖區,房地(土地+建物)+車位,暖暖段暖暖小段451~480地號,28.98,住,NA,NA,1090507,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,127.7,3,2,2,有,無,10330000,89967,坡道平面,27.33,1300000,NA,RPPPMLTJPHPFFCC09DB
北區,房地(土地+建物),北元段421~450地號,11.15,住,NA,NA,1051224,土地1建物1車位0,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,94.1,1,2,2,有,無,6420000,68225,NA,0.0,0,NA,RPOQMLKLOHPFFAD08CB
北區,房地(土地+建物)+車位,北元段421~450地號,11.15,住,NA,NA,1051224,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,127.4,1,2,2,有,無,7600000,68013,坡道平面,33.3,1200000,NA,RPQQMLKLOHPFFAD28CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.21,住,NA,NA,1051229,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.76,2,2,2,有,無,9980000,69905,坡道平面,33.3,1000000,NA,RPRQMLKLOHPFFAD38CB
北區,房地(土地+建物),北元段421~450地號,11.15,住,NA,NA,1060103,土地1建物1車位0,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,94.1,1,2,2,有,無,6530000,69394,NA,0.0,0,NA,RPSQMLKLOHPFFAD48CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.18,住,NA,NA,1051225,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.96,2,2,2,有,無,10760000,73916,坡道平面,33.3,1250000,NA,RPTQMLKLOHPFFAD58CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.14,住,NA,NA,1060410,土地1建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.96,2,2,2,有,無,10710000,73527,坡道平面,33.3,1250000,NA,RPUQMLKLOHPFFAD68CB
北區,房地(土地+建物)+車位,北元段421~450地號,11.15,住,NA,NA,1051225,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,127.63,1,2,2,有,無,8060000,72723,坡道平面,33.3,1200000,NA,RPVQMLKLOHPFFAD78CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.18,住,NA,NA,1060104,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,162.05,2,2,2,有,無,9980000,67806,坡道平面,33.3,1250000,NA,RPWQMLKLOHPFFAD88CB
北區,房地(土地+建物),北元段421~450地號,11.15,住,NA,NA,1051227,土地1建物1車位0,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,94.1,1,2,2,有,無,6360000,67588,NA,0.0,0,NA,RPXQMLKLOHPFFAD98CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.18,住,NA,NA,1060410,土地1建物1車位1,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,162.05,2,2,2,有,無,9430000,65087,坡道平面,33.3,1050000,NA,RPORMLKLOHPFFAD18CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.18,住,NA,NA,1060106,土地1建物1車位1,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,162.05,2,2,2,有,無,10210000,69592,坡道平面,33.3,1250000,NA,RPPRMLKLOHPFFAD28CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.14,住,NA,NA,1060410,土地1建物1車位1,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.64,2,2,2,有,無,9400000,63503,坡道平面,33.3,1250000,NA,RPQRMLKLOHPFFAD38CB
北區,房地(土地+建物),北元段421~450地號,11.15,住,NA,NA,1051229,土地1建物1車位0,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,94.1,1,2,2,有,無,5700000,60574,NA,0.0,0,NA,RPSRMLKLOHPFFAD58CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.18,住,NA,NA,1060419,土地1建物1車位1,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.73,2,2,2,有,無,9150000,61668,坡道平面,33.3,1230000,NA,RPTRMLKLOHPFFAD68CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.21,住,NA,NA,1060106,土地1建物1車位1,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,162.08,2,2,2,有,無,10200000,71440,坡道平面,33.3,1000000,NA,RPURMLKLOHPFFAD78CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.21,住,NA,NA,1060421,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.76,2,2,2,有,無,9680000,66791,坡道平面,33.3,1100000,NA,RPVRMLKLOHPFFAD88CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.21,住,NA,NA,1060103,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,162.08,2,2,2,有,無,10300000,71828,坡道平面,33.3,1050000,NA,RPWRMLKLOHPFFAD98CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.14,住,NA,NA,1060422,土地1建物1車位1,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.96,2,2,2,有,無,9800000,68009,坡道平面,33.3,1050000,NA,RPXRMLKLOHPFFAD09CB
北區,房地(土地+建物)+車位,北元段421~450地號,11.15,住,NA,NA,1060422,土地1建物1車位1,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,127.63,1,2,2,有,無,7200000,65197,坡道平面,33.3,1050000,NA,RPOSMLKLOHPFFAD28CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.18,住,NA,NA,1060425,土地1建物1車位1,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.96,2,2,2,有,無,10830000,75626,坡道平面,33.3,1100000,NA,RPPSMLKLOHPFFAD38CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.21,住,NA,NA,1060817,土地1建物1車位1,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,162.08,2,2,2,有,無,10450000,72604,坡道平面,33.3,1100000,NA,RPQSMLKLOHPFFAD48CB
北區,房地(土地+建物),北元段421~450地號,11.15,住,NA,NA,1060502,土地1建物1車位0,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,94.1,1,2,2,有,無,6400000,68013,NA,0.0,0,NA,RPSSMLKLOHPFFAD68CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.18,住,NA,NA,1060502,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.73,2,2,2,有,無,9160000,63147,坡道平面,33.3,1050000,NA,RPTSMLKLOHPFFAD78CB
北區,房地(土地+建物)+車位,北元段421~450地號,11.15,住,NA,NA,1060503,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,127.4,1,2,2,有,無,7250000,65887,坡道平面,33.3,1050000,NA,RPUSMLKLOHPFFAD88CB
北區,房地(土地+建物),北元段421~450地號,11.15,住,NA,NA,1051231,土地1建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,94.1,1,2,2,有,無,6580000,69926,NA,0.0,0,NA,RPVSMLKLOHPFFAD98CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.21,住,NA,NA,1060109,土地1建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.76,2,2,2,有,無,9990000,69983,坡道平面,33.3,1000000,NA,RPXSMLKLOHPFFAD56CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.18,住,NA,NA,1051231,土地1建物1車位1,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.96,2,2,2,有,無,10720000,75159,坡道平面,33.3,1050000,NA,RPOTMLKLOHPFFAD38CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.21,住,NA,NA,1060102,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.76,2,2,2,有,無,10360000,70917,坡道平面,33.3,1250000,NA,RPPTMLKLOHPFFAD48CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.18,住,NA,NA,1060110,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,162.05,2,2,2,有,無,9890000,69049,坡道平面,33.3,1000000,NA,RPQTMLKLOHPFFAD58CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.18,住,NA,NA,1060109,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.73,2,2,2,有,無,10050000,70466,坡道平面,33.3,1000000,NA,RPRTMLKLOHPFFAD68CB
北區,房地(土地+建物),北元段421~450地號,11.15,住,NA,NA,1060103,土地1建物1車位0,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,94.1,1,2,2,有,無,6380000,67800,NA,0.0,0,NA,RPUTMLKLOHPFFAD98CB
北區,房地(土地+建物),北元段421~450地號,11.15,住,NA,NA,1060110,土地1建物1車位0,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,94.1,1,2,2,有,無,6720000,71413,NA,0.0,0,NA,RPVTMLKLOHPFFAD09CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.18,住,NA,NA,1060110,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.73,2,2,2,有,無,10480000,71868,坡道平面,33.3,1250000,NA,RPWTMLKLOHPFFAD56CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.21,住,NA,NA,1060102,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.76,2,2,2,有,無,9900000,69282,坡道平面,33.3,1000000,NA,RPXTMLKLOHPFFAD66CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.14,住,NA,NA,1060103,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.96,2,2,2,有,無,10470000,72050,坡道平面,33.3,1200000,NA,RPOUMLKLOHPFFAD48CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.21,住,NA,NA,1060105,土地1建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.76,2,2,2,有,無,9900000,68893,坡道平面,33.3,1050000,NA,RPPUMLKLOHPFFAD58CB
北區,房地(土地+建物)+車位,北元段421~450地號,11.15,住,NA,NA,1060107,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,127.63,1,2,2,有,無,7750000,71557,坡道平面,33.3,1000000,NA,RPRUMLKLOHPFFAD78CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.21,住,NA,NA,1060105,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,162.08,2,2,2,有,無,10340000,70585,坡道平面,33.3,1250000,NA,RPSUMLKLOHPFFAD88CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.21,住,NA,NA,1060105,土地1建物1車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.76,2,2,2,有,無,9760000,68192,坡道平面,33.3,1000000,NA,RPTUMLKLOHPFFAD98CB
北區,房地(土地+建物)+車位,北元段421~450地號,11.15,住,NA,NA,1060107,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,127.4,1,2,2,有,無,7530000,68863,坡道平面,33.3,1050000,NA,RPUUMLKLOHPFFAD09CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.21,住,NA,NA,1060106,土地1建物1車位1,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.76,2,2,2,有,無,10280000,70294,坡道平面,33.3,1250000,NA,RPVUMLKLOHPFFAD56CB
北區,房地(土地+建物)+車位,北元段421~450地號,15.18,住,NA,NA,1060210,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,161.64,2,2,2,有,無,10380000,72698,坡道平面,33.3,1050000,NA,RPWUMLKLOHPFFAD66CB
北區,房地(土地+建物)+車位,北元段421~450地號,11.15,住,NA,NA,1060109,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,127.4,1,2,2,有,無,7980000,71520,坡道平面,33.3,1250000,NA,RPXUMLKLOHPFFAD76CB
